ïagno;rbd;dgv_rbd;nom_rbd;cod_depe;cod_depe2;rural_rbd;cod_reg_rbd;cod_pro_rbd;cod_com_rbd;nom_com_rbd;cod_deprov_rbd;nom_deprov_rbd;estado_estab;mat_si_1;mat_hom_1;mat_muj_1;mat_ens_1;mat_si_2;mat_hom_2;mat_muj_2;mat_ens_2;mat_hom_3;mat_muj_3;mat_ens_3;mat_si_4;mat_hom_4;mat_muj_4;mat_ens_4;mat_hom_5;mat_muj_5;mat_ens_5;mat_hom_6;mat_muj_6;mat_ens_6;mat_hom_7;mat_muj_7;mat_ens_7;mat_si_8;mat_hom_8;mat_muj_8;mat_ens_8;mat_hom_tot;mat_muj_tot;mat_si_tot;mat_total;cur_sim_01;cur_sim_02;cur_sim_03;cur_sim_04;cur_sim_05;cur_sim_06;cur_sim_07;cur_sim_08;cur_sim_tot;cur_comb_01;cur_comb_02;cur_comb_tot
2016;13182;2;ESC. DE LENGUAJE CREPONIA;3;2;0;3;32;3202;DIEGO DE ALMAGRO;31;COPIAPO;1;0;0;0;0;0;0;0;0;0;0;0;0;28;20;48;0;0;0;0;0;0;0;0;0;0;0;0;0;28;20;0;48;0;0;0;4;0;0;0;0;4;0;0;0
2016;13183;0;ESC.ESP.HOSPITALARIA HOSPITAL SAN JOSE DEL C;3;2;0;3;31;3101;COPIAPO;31;COPIAPO;1;0;0;1;1;0;6;4;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;0;11;1;5;0;0;0;0;0;0;6;0;0;0
2016;13184;9;JARDIN INFANTIL  LA ESTACION II;4;3;0;3;31;3101;COPIAPO;31;COPIAPO;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;13185;7;LICEO POLITECNICO;2;1;0;3;33;3301;VALLENAR;32;HUASCO;1;0;0;0;0;0;0;0;0;3;2;5;0;0;0;0;0;0;0;0;0;0;176;388;564;0;29;76;105;208;466;0;674;0;0;1;0;0;0;22;6;29;0;0;0
2016;13186;5;CENTRO DE EDUCACION INTEGRADA DE ADULTOS;2;1;0;3;32;3202;DIEGO DE ALMAGRO;31;COPIAPO;1;0;0;0;0;0;0;0;0;9;3;12;0;0;0;0;0;0;0;18;8;26;0;0;0;0;17;18;35;44;29;0;73;0;0;1;0;0;1;0;2;4;0;0;0
2016;13187;3;ESC. ESP. DE LENGUAJE RAYITO DE SOL II;3;2;0;3;31;3101;COPIAPO;31;COPIAPO;1;0;0;0;0;0;0;0;0;0;0;0;0;70;38;108;0;0;0;0;0;0;0;0;0;0;0;0;0;70;38;0;108;0;0;0;8;0;0;0;0;8;0;0;0
2016;13188;1;COLEGIO CERVANTINO;3;2;0;3;31;3101;COPIAPO;31;COPIAPO;1;0;125;110;235;0;406;309;715;0;0;0;0;0;0;0;51;59;110;0;0;0;0;0;0;0;0;0;0;582;478;0;1060;8;26;0;0;4;0;0;0;38;0;0;0
2016;13190;3;COLEGIO SAN FRANCISCO DE LA SELVA;3;2;0;3;31;3101;COPIAPO;31;COPIAPO;1;0;60;80;140;0;244;277;521;0;0;0;0;0;0;0;57;61;118;0;0;0;0;0;0;0;0;0;0;361;418;0;779;4;16;0;0;6;0;0;0;26;0;0;0
2016;13191;1;ESC. ESP. DE LENG. LAURA VICUNA;3;2;0;3;33;3301;VALLENAR;32;HUASCO;1;0;0;0;0;0;0;0;0;0;0;0;0;82;60;142;0;0;0;0;0;0;0;0;0;0;0;0;0;82;60;0;142;0;0;0;10;0;0;0;0;10;0;0;0
2016;13193;8;C.E.I.A. CALDERA;2;1;0;3;31;3102;CALDERA;31;COPIAPO;1;0;0;0;0;0;0;0;0;15;10;25;0;0;0;0;0;0;0;38;38;76;0;0;0;0;0;0;0;53;48;0;101;0;0;4;0;0;4;0;0;8;0;0;0
2016;13194;6;JARDIN INFANTIL  JAKA ALI;4;3;0;3;33;3301;VALLENAR;32;HUASCO;1;0;10;17;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;17;0;27;4;0;0;0;0;0;0;0;4;0;0;0
2016;13195;4;ESP. DE LENGUAJE RINCON DEL SABER;3;2;0;3;33;3301;VALLENAR;32;HUASCO;1;0;0;0;0;0;0;0;0;0;0;0;0;50;47;97;0;0;0;0;0;0;0;0;0;0;0;0;0;50;47;0;97;0;0;0;7;0;0;0;0;7;0;0;0
2016;13196;2;ESC. ESP. DE LENGUAJE STELLA MARIS;3;2;0;3;31;3102;CALDERA;31;COPIAPO;1;0;0;0;0;0;0;0;0;0;0;0;0;58;26;84;0;0;0;0;0;0;0;0;0;0;0;0;0;58;26;0;84;0;0;0;6;0;0;0;0;6;0;0;0
2016;13197;0;ESC. DE LENGUAJE MUNDO MAGICO;3;2;0;3;33;3301;VALLENAR;32;HUASCO;1;0;0;0;0;0;0;0;0;0;0;0;0;73;46;119;0;0;0;0;0;0;0;0;0;0;0;0;0;73;46;0;119;0;0;0;8;0;0;0;0;8;0;0;0
2016;13198;9;ESCUELA ESPECIAL DE LENGUAJE MI ESTACION;3;2;0;3;31;3101;COPIAPO;31;COPIAPO;1;0;0;0;0;0;0;0;0;0;0;0;0;90;56;146;0;0;0;0;0;0;0;0;0;0;0;0;0;90;56;0;146;0;0;0;10;0;0;0;0;10;0;0;0
2016;13199;7;ESC. ESP. DE LENGUAJE MIS RAICES;3;2;0;3;33;3304;HUASCO;32;HUASCO;1;0;0;0;0;0;0;0;0;0;0;0;0;56;29;85;0;0;0;0;0;0;0;0;0;0;0;0;0;56;29;0;85;0;0;0;6;0;0;0;0;6;0;0;0
2016;13200;4;ESC. ESP. DE LENGUAJE NUEVA JUVENTUD;3;2;0;3;33;3304;HUASCO;32;HUASCO;1;0;7;7;14;0;0;0;0;0;0;0;0;49;36;85;0;0;0;0;0;0;0;0;0;0;0;0;0;56;43;0;99;0;0;0;6;0;0;0;0;6;1;0;1
2016;13202;0;LICEO BICENTENARIO DE VALLENAR;2;1;0;3;33;3301;VALLENAR;32;HUASCO;1;0;0;0;0;0;64;105;169;0;0;0;0;0;0;0;128;173;301;0;0;0;0;0;0;0;0;0;0;192;278;0;470;0;4;0;0;8;0;0;0;12;0;0;0
2016;13203;9;ESCUELA TRAST LENGUAJE STELLA MARIS COPIAPO;3;2;0;3;31;3101;COPIAPO;31;COPIAPO;1;0;0;0;0;0;0;0;0;0;0;0;0;85;42;127;0;0;0;0;0;0;0;0;0;0;0;0;0;85;42;0;127;0;0;0;10;0;0;0;0;10;0;0;0
2016;13204;7;ESCUELA  ESPECIAL  NÃÂÃÂ°2420 LA  HUERTA;3;2;0;13;133;13303;TILTIL;137;SANTIAGO NORTE;1;0;0;0;0;0;0;0;0;0;0;0;0;49;29;78;0;0;0;0;0;0;0;0;0;0;0;0;0;49;29;0;78;0;0;0;6;0;0;0;0;6;0;0;0
2016;13205;5;SANTO DOMINGO COUNTRY SCHOOL;3;2;0;5;56;5606;SANTO DOMINGO;54;SAN ANTONIO;1;0;28;31;59;0;113;116;229;0;0;0;0;0;0;0;46;44;90;0;0;0;0;0;0;0;0;0;0;187;191;0;378;2;8;0;0;4;0;0;0;14;0;0;0
2016;13206;3;ESCUELA ESPECIAL MUNDO COLOR;3;2;0;5;53;5301;LOS ANDES;52;LOS ANDES;1;0;0;0;0;0;0;0;0;0;0;0;0;48;28;76;0;0;0;0;0;0;0;0;0;0;0;0;0;48;28;0;76;0;0;0;6;0;0;0;0;6;0;0;0
2016;13207;1;ESCUELA ESPECIAL DE LENGUAJE ZAPATITO REGALÃÂÃÂN;3;2;0;9;91;9119;VILCUN;92;CAUTIN NORTE;1;0;0;0;0;0;0;0;0;0;0;0;0;26;27;53;0;0;0;0;0;0;0;0;0;0;0;0;0;26;27;0;53;0;0;0;4;0;0;0;0;4;0;0;0
2016;13208;8;CENTRO DE EDUCACIÃÂÃÂN DE ADULTOS LA HAYA;3;2;0;9;91;9101;TEMUCO;92;CAUTIN NORTE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;46;78;0;0;0;0;0;0;0;32;46;0;78;0;0;0;0;0;4;0;0;4;0;0;0
2016;13210;1;COLEGIO  HOSPITALARIO  RENOVAL;3;2;0;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;9;0;0;0;0;0;0;0;0;0;0;8;1;0;9;0;0;0;0;3;0;0;0;3;0;0;0
2016;13212;8;ESCUELA  ESPECIAL  NÃÂÃÂ°2422 AYEKAN;3;2;0;13;131;13110;LA FLORIDA;136;CORDILLERA;1;0;0;0;0;0;0;0;0;0;0;0;0;37;22;59;0;0;0;0;0;0;0;0;0;0;0;0;0;37;22;0;59;0;0;0;6;0;0;0;0;6;0;0;0
2016;13214;4;ESCUELA ESPECIAL DE LENGUAJE MI MUNDO DE COLORES;3;2;0;10;101;10109;PUERTO VARAS;101;LLANQUIHUE;1;0;0;0;0;0;0;0;0;0;0;0;0;39;38;77;0;0;0;0;0;0;0;0;0;0;0;0;0;39;38;0;77;0;0;0;6;0;0;0;0;6;0;0;0
2016;13215;2;COLEGIO HOSPITALARIO  CLINICA INDISA;3;2;0;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;0;3;2;5;0;1;1;2;0;0;0;0;0;0;0;2;2;4;0;0;0;0;0;0;0;0;0;0;6;5;0;11;2;2;0;0;3;0;0;0;7;0;0;0
2016;13216;0;ESCUELA EPU NEWEN;3;2;0;9;91;9101;TEMUCO;92;CAUTIN NORTE;1;0;39;30;69;0;127;121;248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166;151;0;317;2;7;0;0;0;0;0;0;9;0;0;0
2016;13217;9;ESCUELA ESPECIAL DE LENGUAJE NEWEN ALON;3;2;0;9;91;9112;PADRE LAS CASAS;93;CAUTIN SUR;1;0;0;0;0;0;0;0;0;0;0;0;0;23;14;37;0;0;0;0;0;0;0;0;0;0;0;0;0;23;14;0;37;0;0;0;4;0;0;0;0;4;0;0;0
2016;13218;8;ESCUELA  ESPECIAL  NÃÂÃÂ°196 AURINKO;3;2;0;13;134;13401;SAN BERNARDO;132;SANTIAGO SUR;1;0;0;0;0;0;0;0;0;0;0;0;0;14;16;30;0;0;0;0;0;0;0;0;0;0;0;0;0;14;16;0;30;0;0;0;2;0;0;0;0;2;0;0;0
2016;13219;5;COLEGIO SAN LORENZO;3;2;0;13;131;13110;LA FLORIDA;136;CORDILLERA;1;0;12;11;23;0;142;121;263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;154;132;0;286;1;8;0;0;0;0;0;0;9;0;0;0
2016;13220;9;COLEGIO  LICARAYEN;3;2;0;13;131;13110;LA FLORIDA;136;CORDILLERA;1;0;0;0;0;0;24;14;38;0;0;0;0;0;0;0;203;189;392;0;0;0;0;0;0;0;0;0;0;227;203;0;430;0;1;0;0;11;0;0;0;12;0;0;0
2016;13221;7;ESCUELA  ESPECIAL  NÃÂÃÂ°2423 RUISEÃÂÃÂOR;3;2;0;13;131;13110;LA FLORIDA;136;CORDILLERA;1;0;0;0;0;0;0;0;0;0;0;0;0;30;27;57;0;0;0;0;0;0;0;0;0;0;0;0;0;30;27;0;57;0;0;0;4;0;0;0;0;4;0;0;0
2016;13300;0;COLEGIO ALEMAN;4;3;0;4;41;4101;LA SERENA;41;ELQUI;1;0;74;75;149;0;205;225;430;0;0;0;0;0;0;0;72;82;154;0;0;0;0;0;0;0;0;0;0;351;382;0;733;6;19;0;0;8;0;0;0;33;0;0;0
2016;13302;7;ESCUELA PARTICULAR CERRO BLANCO;3;2;1;4;42;4203;LOS VILOS;43;CHOAPA;1;0;0;0;0;0;3;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;4;0;1;0;0;0;0;0;0;1;0;1;1
2016;13303;5;COLEGIO CONEJITO CHIMBUN Y SUS AMIGOS;3;2;0;4;41;4101;LA SERENA;41;ELQUI;1;0;39;42;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;42;0;81;4;0;0;0;0;0;0;0;4;0;0;0
2016;13304;3;JARDIN INFANTIL LOS PEQUITAS;3;2;0;4;41;4102;COQUIMBO;41;ELQUI;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;13305;1;TRINITY SCHOOL;3;2;0;4;41;4101;LA SERENA;41;ELQUI;1;0;9;15;24;0;84;98;182;0;0;0;0;0;0;0;41;34;75;0;0;0;0;0;0;0;0;0;0;134;147;0;281;1;8;0;0;4;0;0;0;13;0;0;0
2016;13309;4;ESC. BASICA LA HIGUERA DE PUNITAQUI;2;1;1;4;43;4304;PUNITAQUI;42;LIMARI;1;0;0;0;0;0;4;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;0;9;0;0;0;0;0;0;0;0;0;0;1;1
2016;13310;8;JARDIN INFANTIL THE LITTLE PRINCE;4;3;0;4;41;4101;LA SERENA;41;ELQUI;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;13311;6;ESCUELA PARTICULAR LA ESMERALDA;3;2;0;4;41;4101;LA SERENA;41;ELQUI;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;13312;4;ESCUELA PARTICULAR CHEPICA;3;2;1;4;43;4302;COMBARBALA;42;LIMARI;1;0;0;0;0;0;3;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;5;0;3;0;0;0;0;0;0;3;0;0;0
2016;13313;2;COLEGIO FRANCIS SCHOOL;3;2;0;4;41;4102;COQUIMBO;41;ELQUI;1;0;168;157;325;0;499;506;1005;0;0;0;0;0;0;0;161;194;355;0;0;0;0;0;0;0;0;0;0;828;857;0;1685;10;29;0;0;11;0;0;0;50;0;0;0
2016;13314;0;COLEGIO CRISTOBAL COLON;3;2;0;4;41;4102;COQUIMBO;41;ELQUI;1;0;37;44;81;0;276;273;549;0;0;0;0;0;0;0;113;123;236;0;0;0;0;0;0;0;0;0;0;426;440;0;866;3;16;0;0;8;0;0;0;27;0;0;0
2016;13315;9;JARDIN INFANTIL MI PEQUENO MUNDO;4;3;0;4;41;4101;LA SERENA;41;ELQUI;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;13316;7;COLEGIO ROYAL COLLEGE;3;2;0;4;41;4102;COQUIMBO;41;ELQUI;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;13319;1;SCUOLA ITALIANA ALCIDE DE GASPERI;4;3;0;4;41;4101;LA SERENA;41;ELQUI;1;0;55;56;111;0;161;180;341;0;0;0;0;0;0;0;79;77;156;0;0;0;0;0;0;0;0;0;0;295;313;0;608;5;16;0;0;8;0;0;0;29;0;0;0
2016;13320;5;COLEGIO PARTICULAR TONGOY;3;2;0;4;41;4102;COQUIMBO;41;ELQUI;1;0;8;6;14;0;32;32;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;38;0;78;1;4;0;0;0;0;0;0;5;0;0;0
2016;13321;3;CENTRO ABIERTO MILLAPEL;4;3;0;4;42;4201;ILLAPEL;43;CHOAPA;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;13322;1;CENTRO ABIERTO BOTONCITOS DEL VALLE;4;3;0;4;41;4101;LA SERENA;41;ELQUI;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;13324;8;COLEGIO SANTA MARIA DE BELEN N_ 162;3;2;0;4;41;4102;COQUIMBO;41;ELQUI;1;0;46;57;103;0;206;250;456;0;0;0;0;0;0;0;96;94;190;0;0;0;0;0;0;0;0;0;0;348;401;0;749;4;16;0;0;6;0;0;0;26;0;0;0
2016;13325;6;ESCUELA JOSE RAFAEL SALINAS;2;1;1;4;43;4302;COMBARBALA;42;LIMARI;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;13328;0;JARDIN INF  DE LA UNIVERSIDAD DE LA SERENA;4;3;0;4;41;4101;LA SERENA;41;ELQUI;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;13329;9;JARDIN INFANTIL HAPPY KING;4;3;0;4;41;4101;LA SERENA;41;ELQUI;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;13330;2;COLEGIO PARTICULAR PIERROT;3;2;0;4;41;4101;LA SERENA;41;ELQUI;1;0;0;0;0;0;100;45;145;0;0;0;0;8;5;13;52;25;77;0;0;0;0;0;0;0;0;0;0;160;75;0;235;0;8;0;1;4;0;0;0;13;0;0;0
2016;13331;0;JARDIN INFANTIL PIN UNO- PIN DOS;3;2;0;4;41;4102;COQUIMBO;41;ELQUI;1;0;42;62;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;62;0;104;7;0;0;0;0;0;0;0;7;0;0;0
2016;13332;9;COLEGIO SAINT MARY SCHOOL;3;2;0;4;41;4102;COQUIMBO;41;ELQUI;1;0;0;0;0;0;110;112;222;0;0;0;0;0;0;0;44;36;80;0;0;0;0;0;0;0;0;0;0;154;148;0;302;0;8;0;0;4;0;0;0;12;0;0;0
2016;13333;7;ESC. FAMILIAR AGRICOLA VALLE DEL ELQUI;3;2;1;4;41;4101;LA SERENA;41;ELQUI;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93;50;143;0;0;0;0;93;50;0;143;0;0;0;0;0;0;5;0;5;0;0;0
2016;13334;5;COLEGIO SAN IGNACIO DE LOYOLA;3;2;0;4;42;4201;ILLAPEL;43;CHOAPA;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;13335;3;COLEGIO TRINITY SCHOOL  ANEXO;4;3;0;4;41;4101;LA SERENA;41;ELQUI;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;13336;1;ESCUELA BASICA JOSE IGNACIO ZENTENO;2;1;1;4;43;4302;COMBARBALA;42;LIMARI;1;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;0;0;0;0;0;2;0;0;0
2016;13338;8;COLEGIO KID S WORLD SCHOOL;3;2;0;4;41;4102;COQUIMBO;41;ELQUI;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;13339;6;JARDIN INFANTIL SAN DANIEL;4;3;0;4;41;4101;LA SERENA;41;ELQUI;1;0;23;17;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;17;0;40;6;0;0;0;0;0;0;0;6;0;0;0
2016;13341;8;COLEGIO PART. KOMVUX - COQUIMBO;3;2;0;4;41;4102;COQUIMBO;41;ELQUI;1;0;12;11;23;0;88;87;175;0;0;0;0;0;0;0;21;11;32;0;0;0;8;9;17;0;0;0;0;129;118;0;247;0;8;0;0;2;0;2;0;12;1;0;1
2016;13342;6;COLEGIO PARTICULAR SAN FRANCISCO JAVIER;3;2;0;4;41;4102;COQUIMBO;41;ELQUI;1;0;12;15;27;0;51;19;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;34;0;97;2;4;0;0;0;0;0;0;6;0;0;0
2016;13343;4;JARDIN INFANTIL BAMBI;4;3;0;4;41;4102;COQUIMBO;41;ELQUI;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;13344;2;COLEGIO AMERICANO;3;2;0;4;41;4101;LA SERENA;41;ELQUI;1;0;37;30;67;0;251;266;517;0;0;0;0;0;0;0;97;75;172;0;0;0;0;0;0;0;0;0;0;385;371;0;756;2;16;0;0;6;0;0;0;24;0;0;0
2016;13347;7;JARDIN INFANTIL PAPELUCHO;4;3;0;4;41;4101;LA SERENA;41;ELQUI;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;13350;7;JARDIN INFANTIL LE PETIT  ENFANT;3;2;0;4;41;4101;LA SERENA;41;ELQUI;1;0;57;62;119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;62;0;119;5;0;0;0;0;0;0;0;5;0;0;0
2016;13351;5;COLEGIO ALEJANDRO COVARRUBIAS ZAGAL;3;2;0;4;41;4101;LA SERENA;41;ELQUI;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;13352;3;LICEO POLIV.PADRE JOSE HERDE P-LHER;2;1;0;4;42;4202;CANELA;43;CHOAPA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;149;269;21;16;37;38;16;54;0;0;0;0;179;181;0;360;0;0;0;0;8;1;4;0;13;0;0;0
2016;13353;1;SAINT JOHN S SCHOOL;3;2;0;4;41;4101;LA SERENA;41;ELQUI;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;13356;6;COLEGIO ALBERT EINSTEIN;3;2;0;4;41;4101;LA SERENA;41;ELQUI;1;0;42;85;127;0;255;292;547;0;0;0;0;0;0;0;125;147;272;0;0;0;0;0;0;0;0;0;0;422;524;0;946;4;16;0;0;8;0;0;0;28;0;0;0
2016;13357;4;JARDIN INFANTIL EL CASTILLO DEL SABER;4;3;0;4;41;4101;LA SERENA;41;ELQUI;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;13358;2;ESCUELA JUAN RENDIC;2;1;1;4;41;4106;VICUÃÂÃÂA;41;ELQUI;1;0;9;8;17;0;60;65;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;73;0;142;1;6;0;0;0;0;0;0;7;0;1;1
2016;13359;0;JARDIN INFANTIL MALLEN;3;2;0;4;41;4101;LA SERENA;41;ELQUI;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;13360;4;COLEGIO SAN NICOLAS;3;2;0;4;41;4101;LA SERENA;41;ELQUI;1;0;0;0;0;0;117;96;213;0;0;0;0;0;0;0;71;101;172;0;0;0;0;0;0;0;0;0;0;188;197;0;385;0;8;0;0;8;0;0;0;16;0;0;0
2016;13361;2;KIDÃÂÃÂ´S WORLD SCHOOL;3;2;0;4;41;4102;COQUIMBO;41;ELQUI;1;0;64;72;136;0;280;267;547;0;0;0;0;0;0;0;113;119;232;0;0;0;0;0;0;0;0;0;0;457;458;0;915;4;16;0;0;8;0;0;0;28;0;0;0
2016;13362;0;ESCUELA BASICA LOS ANGELES DE RAPEL;2;1;1;4;43;4303;MONTE PATRIA;42;LIMARI;1;0;0;0;0;0;4;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;7;0;2;0;0;0;0;0;0;2;0;1;1
2016;13363;9;ESCUELA BASICA MUNICIPAL LA GRANJITA;2;1;1;4;43;4304;PUNITAQUI;42;LIMARI;1;0;0;0;0;0;7;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;0;10;0;0;0;0;0;0;0;0;0;0;1;1
2016;13364;7;ESCUELA BASICA MUNICIPAL EL PIDEN;2;1;1;4;43;4304;PUNITAQUI;42;LIMARI;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;13365;5;ESCUELA BASICA MINILLAS;2;1;1;4;43;4305;RIO HURTADO;42;LIMARI;1;0;0;0;0;0;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;3;0;1;0;0;0;0;0;0;1;0;1;1
2016;13366;3;ESCUELA BASICA LOS CRISTALES DE ORO;2;1;1;4;43;4302;COMBARBALA;42;LIMARI;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;13367;1;COLEGIO TRINITY SCHOOL  ANEXO;4;3;0;4;41;4101;LA SERENA;41;ELQUI;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;13369;8;JARDIN INFANTIL MADELEINE FAURE;3;2;0;4;41;4102;COQUIMBO;41;ELQUI;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;13370;1;COLEGIO DEL ALBA;3;2;0;4;41;4102;COQUIMBO;41;ELQUI;1;0;20;29;49;0;227;254;481;0;0;0;0;0;0;0;125;117;242;0;0;0;0;0;0;0;0;0;0;372;400;0;772;2;16;0;0;8;0;0;0;26;0;0;0
2016;13372;8;COLEGIO FRANCISCO PALAU;3;2;0;4;41;4101;LA SERENA;41;ELQUI;1;0;25;23;48;0;134;143;277;0;0;0;0;0;0;0;54;69;123;0;0;0;0;0;0;0;0;0;0;213;235;0;448;2;8;0;0;4;0;0;0;14;0;0;0
2016;13373;6;COLEGIO PARTICULAR LEONARDO DA VINCI;3;2;0;4;41;4102;COQUIMBO;41;ELQUI;1;0;29;41;70;0;291;276;567;0;0;0;0;0;0;0;87;93;180;0;0;0;0;0;0;0;0;0;0;407;410;0;817;2;16;0;0;6;0;0;0;24;0;0;0
