AGNO;RBD;DGV_RBD;NOM_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;ESTADO_ESTAB;MAT_SI_1;MAT_HOM_1;MAT_MUJ_1;MAT_ENS_1;MAT_SI_2;MAT_HOM_2;MAT_MUJ_2;MAT_ENS_2;MAT_SI_3;MAT_HOM_3;MAT_MUJ_3;MAT_ENS_3;MAT_SI_4;MAT_HOM_4;MAT_MUJ_4;MAT_ENS_4;MAT_SI_5;MAT_HOM_5;MAT_MUJ_5;MAT_ENS_5;MAT_HOM_6;MAT_MUJ_6;MAT_ENS_6;MAT_HOM_7;MAT_MUJ_7;MAT_ENS_7;MAT_SI_8;MAT_HOM_8;MAT_MUJ_8;MAT_ENS_8;MAT_HOM_TOT;MAT_MUJ_TOT;MAT_SI_TOT;MAT_TOTAL;CUR_SIM_01;CUR_SIM_02;CUR_SIM_03;CUR_SIM_04;CUR_SIM_05;CUR_SIM_06;CUR_SIM_07;CUR_SIM_08;CUR_SIM_TOT;CUR_COMB_01;CUR_COMB_02;CUR_COMB_TOT
2017;12587;3;COLEGIO ARICA COLLEGE;3;2;0;15;151;15101;ARICA;151;ARICA;1;0;0;0;0;0;307;331;638;0;0;0;0;0;0;0;0;0;153;154;307;0;0;0;0;0;0;0;0;0;0;460;485;0;945;0;16;0;0;8;0;0;0;24;0;0;0
2017;12588;1;COLEGIO REINA DEL DESIERTO;3;2;0;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;1;0;0;0;0;0;138;115;253;0;57;61;118;0;0;0;0;0;0;0;0;75;82;157;0;0;0;0;0;0;0;270;258;0;528;0;8;3;0;0;4;0;0;15;0;0;0
2017;12590;3;COLEGIO HISPANO ITALIANA;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;0;199;194;393;0;0;0;0;0;0;0;0;0;62;67;129;0;0;0;0;0;0;0;0;0;0;261;261;0;522;0;13;0;0;4;0;0;0;17;0;0;0
2017;12591;1;LICEO SAMCA ARUMANTI;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;0;256;270;526;0;0;0;0;0;0;0;0;0;178;198;376;0;0;0;0;0;0;0;0;0;0;434;468;0;902;0;16;0;0;12;0;0;0;28;0;0;0
2017;12593;8;J.I.SAINT MARGARET ROSE GARDEN;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;117;134;251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;134;0;251;9;0;0;0;0;0;0;0;9;0;0;0
2017;12594;6;COLEGIO ANTAMARA;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;40;32;72;0;198;223;421;0;0;0;0;0;0;0;0;0;59;54;113;0;0;0;0;0;0;0;0;0;0;297;309;0;606;3;13;0;0;4;0;0;0;20;0;0;0
2017;12596;2;ESC. REGIMIENTO RANCAGUA ANEXO;2;1;0;15;151;15101;ARICA;151;ARICA;3;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;12597;0;J. I. MI JARDIN;3;2;0;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;12598;9;J.  I.  LUNA DEL DESIERTO S.A.;4;3;0;1;11;1101;IQUIQUE;11;IQUIQUE;3;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;12599;7;JARDIN INFANTIL ANAKENA;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;10;18;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;18;0;28;4;0;0;0;0;0;0;0;4;0;0;0
2017;12600;4;JARDIN INFANTIL PINTITAS;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;25;25;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;25;0;50;3;0;0;0;0;0;0;0;3;0;0;0
2017;12601;2;JARDIN INFANTIL MOISES;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;2;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;12602;0;ESC. BASICA Y PARV. KRONOS SCHOOL;3;2;0;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;1;0;24;17;41;0;172;156;328;0;0;0;0;0;0;0;0;0;75;52;127;58;27;85;43;31;74;0;54;183;237;426;466;0;892;2;10;0;0;4;2;4;6;28;0;0;0
2017;12603;9;LICEO LOS CONDORES;3;2;0;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;1;0;55;71;126;0;293;348;641;0;0;0;0;0;0;0;0;0;120;171;291;0;0;0;53;110;163;0;0;0;0;521;700;0;1221;4;16;0;0;8;0;4;0;32;0;0;0
2017;12604;7;ESCUELA BASICA CORONA SCHOOL;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;26;21;47;0;223;225;448;0;0;0;0;0;0;0;0;0;92;103;195;0;0;0;0;0;0;0;0;0;0;341;349;0;690;2;16;0;0;7;0;0;0;25;0;0;0
2017;12605;5;ACADEMIA HOSPICIO;3;2;0;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;1;0;50;82;132;0;430;425;855;0;0;0;0;0;0;0;0;0;115;121;236;0;0;0;0;0;0;0;0;0;0;595;628;0;1223;4;24;0;0;8;0;0;0;36;0;0;0
2017;12606;3;JARDIN INFANTIL LOS TATITAS;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;28;26;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;26;0;54;3;0;0;0;0;0;0;0;3;0;0;0
2017;12607;1;JARDIN INFANTIL MIS PRIMEROS PASOS;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;54;72;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;72;0;126;8;0;0;0;0;0;0;0;8;0;0;0
2017;12609;8;ESCUELA DE LENGUAJE INTI-PAXI;3;2;0;15;151;15101;ARICA;151;ARICA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;25;16;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;16;0;41;0;0;0;3;0;0;0;0;3;0;0;0
2017;12610;1;LICEO INSTITUTO COMERCIAL DE ARICA;2;1;0;15;151;15101;ARICA;151;ARICA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146;286;432;0;60;66;126;206;352;0;558;0;0;0;0;0;0;13;5;18;0;0;0
2017;12612;8;JARDIN INFANTIL BAMBI;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;3;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;12613;6;JARDIN INFANTIL TALPIOT;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;74;61;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;61;0;135;7;0;0;0;0;0;0;0;7;0;0;0
2017;12614;4;J.  I.  ARCO IRIS;4;3;0;1;11;1101;IQUIQUE;11;IQUIQUE;3;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;12615;2;J. I.   MARAZUL;4;3;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;12616;0;JARDIN INFANTIL CUNCUNITA;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;2;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;12617;9;ESCUELA ESTRELLA DEL SUR;1;1;0;1;14;1401;POZO ALMONTE;11;IQUIQUE;1;0;70;71;141;0;384;335;719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;454;406;0;860;4;21;0;0;0;0;0;0;25;0;0;0
2017;12618;7;JARDIN INFANTIL ESTRELLA DE BELEN;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;3;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;12619;5;JARDIN INFANTIL HAPPY DAY;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;28;51;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;51;0;79;4;0;0;0;0;0;0;0;4;0;0;0
2017;12620;9;JARDIN INFANTIL PAPALOTE;3;2;0;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;1;0;54;74;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;74;0;128;7;0;0;0;0;0;0;0;7;0;0;0
2017;12621;7;JARDIN INFANTIL D`STEPHANO;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;33;41;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;41;0;74;4;0;0;0;0;0;0;0;4;0;0;0
2017;12622;5;JARDIN INFANTIL PEQUENO ARRAU;3;2;0;15;151;15101;ARICA;151;ARICA;1;0;23;32;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;32;0;55;1;0;0;0;0;0;0;0;1;2;0;2
2017;12623;3;ESCUELA SAN ANDRES DE PICA;2;1;1;1;14;1405;PICA;11;IQUIQUE;1;0;46;32;78;0;153;143;296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;199;175;0;374;3;12;0;0;0;0;0;0;15;0;0;0
2017;12624;1;LICEO LEONORA LATORRE;3;2;0;15;151;15101;ARICA;151;ARICA;3;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;12626;8;J.  I. SOLCITO DE AMOR;4;3;0;15;151;15101;ARICA;151;ARICA;2;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;12627;6;JARDIN INFANTIL  NIDITO;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;2;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;12628;4;JARDIN INFANTIL PARINA;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;3;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;12629;2;C. DES. LENG. MANUEL ANTONIO MATTA;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;3;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;12630;6;COLEGIO LEONARDO DA VINCI;3;2;0;15;151;15101;ARICA;151;ARICA;1;0;61;38;99;0;243;223;466;0;13;7;20;0;0;0;0;0;0;0;0;37;42;79;93;85;178;0;0;0;0;447;395;0;842;4;16;1;0;0;2;8;0;31;0;0;0
2017;12631;4;COLEGIO INGLES;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;64;92;156;0;406;405;811;0;0;0;0;0;0;0;0;0;18;26;44;0;0;0;230;229;459;0;0;0;0;718;752;0;1470;5;25;0;0;2;0;16;0;48;0;0;0
2017;12632;2;COLEGIO SIMON BOLIVAR;2;1;0;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;1;0;53;36;89;0;310;252;562;0;0;0;0;0;0;0;0;0;62;57;119;0;0;0;0;0;0;0;0;0;0;425;345;0;770;3;16;0;0;4;0;0;0;23;0;0;0
2017;12633;0;ESCUELA CHAPIQUINA;2;1;1;15;152;15201;PUTRE;151;ARICA;3;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;12634;9;COLEGIO SAN LORENZO DE TARAPACA;3;2;0;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;1;0;15;10;25;0;148;128;276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163;138;0;301;0;8;0;0;0;0;0;0;8;1;0;1
2017;12635;7;JARDIN INFANTIL ACADEMIN;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;78;111;189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;111;0;189;7;0;0;0;0;0;0;0;7;0;0;0
2017;12636;5;COLEGIO NIMARA;4;3;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;0;72;47;119;0;0;0;0;0;0;0;0;0;17;15;32;0;0;0;0;0;0;0;0;0;0;89;62;0;151;0;8;0;0;4;0;0;0;12;0;0;0
2017;12637;3;JARDIN INFANTIL CATALINA;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;2;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;12638;1;COLEGIO ACADEMIA TARAPACA;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;0;232;246;478;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;232;246;0;478;0;16;0;0;0;0;0;0;16;0;0;0
2017;12640;3;JARDIN INFANTIL ACUARELLA;3;2;0;15;151;15101;ARICA;151;ARICA;3;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;12641;1;JARDIN INFANTIL INTATA;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;3;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;12643;8;JARDIN INFANTIL HAPPY GARDEN;3;2;0;15;151;15101;ARICA;151;ARICA;3;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;12644;6;JARDIN INFANTIL GIRASOL;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;2;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;12645;4;COLEGIO CAMBRIDGE ACADEMY;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;3;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;12646;2;COLEGIO DE LA COSTA;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;0;192;152;344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;152;0;344;0;15;0;0;0;0;0;0;15;0;0;0
2017;12647;0;J. I. VALLE DE AZAPA;3;2;0;15;151;15101;ARICA;151;ARICA;3;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;12648;9;JARDIN INFANTIL HAPPY GARDEN;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;61;56;117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;56;0;117;4;0;0;0;0;0;0;0;4;0;0;0
2017;12649;7;LICEO SUPERIOR DIEGO PORTALES;3;2;0;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;1;0;63;87;150;0;358;374;732;0;0;0;0;0;0;0;0;0;126;173;299;0;0;0;43;81;124;0;0;0;0;590;715;0;1305;4;17;0;0;8;0;4;0;33;0;0;0
2017;12650;0;COLEGIO SAGRADO CORAZON DE JESUS;3;2;0;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;1;0;0;0;0;0;169;222;391;0;0;0;0;0;0;0;0;0;265;326;591;0;0;0;290;278;568;0;0;0;0;724;826;0;1550;0;9;0;0;14;0;14;0;37;0;0;0
2017;12651;9;JARDIN INFANTIL CORAZONES;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;2;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;12652;7;COLEGIO SANTO DOMINGO SAVIO;3;2;0;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;1;0;88;85;173;0;437;355;792;0;0;0;0;0;0;0;0;0;148;128;276;0;0;0;32;13;45;0;0;0;0;705;581;0;1286;4;20;0;0;7;0;2;0;33;0;0;0
2017;12653;5;JARDIN INFANTIL SAN GABRIEL;3;2;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;12654;3;ESCUELA ACADEMIA SINAI;3;2;1;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;12655;1;COLEGIO SAN PEDRO;3;2;0;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;1;0;0;0;0;0;238;186;424;0;0;0;0;0;0;0;0;0;84;86;170;0;0;0;44;3;47;0;0;0;0;366;275;0;641;0;12;0;0;6;0;2;0;20;0;0;0
2017;12657;8;EAGLES COLLEGE;4;3;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;69;66;135;0;164;152;316;0;0;0;0;0;0;0;0;0;51;40;91;0;0;0;0;0;0;0;0;0;0;284;258;0;542;7;14;0;0;4;0;0;0;25;0;0;0
2017;12658;6;LICEO AGR. TEC. PROF. PADRE FRANCISCO NAPOLI;3;2;1;15;151;15101;ARICA;151;ARICA;1;0;0;0;0;0;15;8;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;50;116;0;0;0;0;81;58;0;139;0;2;0;0;0;0;7;0;9;0;0;0
2017;12659;4;COLEGIO DEL ALBA;3;2;0;15;151;15101;ARICA;151;ARICA;1;0;21;13;34;0;133;97;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;154;110;0;264;2;8;0;0;0;0;0;0;10;0;0;0
2017;12660;8;ESC. ESP. DE LENGUAJE MONSERRAT;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;61;45;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;45;0;106;0;0;0;9;0;0;0;0;9;0;0;0
2017;12661;6;J.  I.  PUKARA;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;4;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;8;1;0;0;0;0;0;0;0;1;1;0;1
2017;12662;4;JARDIN INFANTIL PERSONITAS;4;3;0;1;11;1101;IQUIQUE;11;IQUIQUE;2;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;12663;2;JARDIN INFANTIL CATITA;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;3;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;12664;0;ESCUELA SAN SANTIAGO DE MACAYA;1;1;1;1;14;1401;POZO ALMONTE;11;IQUIQUE;1;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;0;0;0;2;0;0;0
2017;12665;9;JARDIN INFANTIL MAGIC GARDEN;3;2;0;15;151;15101;ARICA;151;ARICA;3;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;12666;7;JARDIN INFANTIL SAN ANDRES;3;2;0;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;2;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;12667;5;COLEGIO HUMBERSTONE;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;37;43;80;0;457;554;1011;0;0;0;0;0;0;0;0;0;226;282;508;0;0;0;0;0;0;0;0;0;0;720;879;0;1599;2;24;0;0;12;0;0;0;38;0;0;0
2017;12668;3;ESCUELA SOTOCA;2;1;1;1;14;1404;HUARA;11;IQUIQUE;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0
2017;12669;1;COLEGIO HISPANO BRITANICO IQUIQUE;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;0;417;511;928;0;0;0;0;0;0;0;0;0;185;171;356;0;0;0;0;0;0;0;0;0;0;602;682;0;1284;0;30;0;0;12;0;0;0;42;0;0;0
2017;12670;5;ESC.ESP.DE TRANS. DE LA COM. ARUSINA;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;49;35;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;35;0;84;0;0;0;6;0;0;0;0;6;0;0;0
2017;12672;1;COLEGIO SALESIANO DE IQUIQUE;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;112;0;112;0;536;0;536;0;0;0;0;0;0;0;0;0;236;0;236;0;0;0;0;0;0;0;0;0;0;884;0;0;884;4;16;0;0;8;0;0;0;28;0;0;0
2017;12674;8;J. I.  MY FRIEND;4;3;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;4;9;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;9;0;13;2;0;0;0;0;0;0;0;2;1;0;1
2017;12675;6;ESC. ESP. DE  LENGUAJE  MILLARAY;3;2;0;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;48;32;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;32;0;80;0;0;0;6;0;0;0;0;6;0;0;0
2017;12676;4;JARDIN INFANTIL DADU;4;3;0;1;11;1101;IQUIQUE;11;IQUIQUE;2;0;16;14;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;14;0;30;4;0;0;0;0;0;0;0;4;0;0;0
2017;12677;2;JARDIN INFANTIL SEMILLITA DEL DESIERTO;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;3;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;12678;0;JARDIN INFANTIL CARITAS CONTENTAS;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;28;17;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;17;0;45;4;0;0;0;0;0;0;0;4;0;0;0
2017;12679;9;..;4;3;0;1;11;1101;IQUIQUE;11;IQUIQUE;3;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;12680;2;ESC.TRANS.DE LA COMUN. IKI  ARU;3;2;0;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;55;38;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;38;0;93;0;0;0;8;0;0;0;0;8;0;0;0
2017;12681;0;ESC.TRAST.DE LA COM.FLOR DE LIRIO;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;73;55;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;55;0;128;0;0;0;9;0;0;0;0;9;0;0;0
2017;12682;9;ACADEMIA IQUIQUE BULNES;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;0;410;417;827;0;0;0;0;0;0;0;0;0;0;0;0;253;147;400;0;0;0;0;0;0;0;663;564;0;1227;0;23;0;0;0;9;0;0;32;0;0;0
2017;12683;7;LICEO COLEGIO DEPORTIVO;1;1;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;0;208;66;274;0;0;0;0;0;0;0;0;0;61;23;84;0;0;0;20;33;53;0;0;0;0;289;122;0;411;0;9;0;0;3;0;2;0;14;0;0;0
2017;12684;5;ESCUELA BASICA CANCOSA DE CANCOSA;2;1;1;1;14;1405;PICA;11;IQUIQUE;2;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
